2025-04-17T07:14:10.015Z,172.39
2025-04-17T07:37:23.110Z,172.74
2025-04-17T07:37:37.366Z,172.69
2025-04-17T07:37:43.820Z,172.69
2025-04-17T07:38:14.544Z,172.7
